TRIP_ID,TIMESTAMP,CURRENT_LAT,CURRENT_LNG,CONTAINER_TEMP,RAIN,TEMP,PRESSURE,WIND_SPEED,WIND_DIRECTION,ACCELERATION,BRAKING,CORNERING,SPEEDING,SEATBELT,DISTRACTION,BATTERY_HEALTH,BATTERY_VOLTAGE,TYRE_PRESSURE,FUEL_LEVEL,OIL_LEVEL,SPEED,POLY
1033.0,3 mins,33.50548,-112.1125164,0,8,81.0,77.0,49.0,3.0,0,1,2,3,2,0,AVERAGE,13,33,94,21,70,cpfkElfekTCj@AZAVARAt@@pA?FAh@CrAADAb@GfCAR?NIhDCxACfAAr@Ab@AFA\?RAT?F?n@?J?V?JAf@CfACjA?FAN?TABAZ?NAL?@AHANANCTABIh@G^Of@ADGVIP?@MZCFUb@IRSVQVGJMNONSPSNKH]TKFg@Ta@Ra@Pa@PC@[N_@Pa@N_@P_@PiAf@WJKDA@MFE@EBYLk@TwAn@G@o@XEBGBIBC@A@A@ABAHiBh@w@XaCx@SHoC`AE@YJkAb@eBj@SHa@LqA^uA\mAXqAVkATeBVeAJWBI@sAJ_BJ_@@uBHuBDgDCO?W?kH@{G?wA?_@A_B?aFAeCA[?cB?uA?SA[C_UCaAAaECkEFUAw@?wA?mA?m@?q@Ag@@oAAgA?u@?y@?QAyBCc@?S?e@?MAU?e@?E?E?c@?E?M?s@?E?O?M?qJE{CCqECcA?W?yAAs@AgAAwCI{BEkJYmEIg@Ai@A
1033.0,1 min,33.5072097,-112.1121951,0,8,81.0,77.0,49.0,3.0,1,0,2,0,1,0,AVERAGE,12,33,94,21,6,g`okEf~gkTGECCECGAK?IA[Aa@Ci@CQASAOAm@Ey@IIAIAECIE
1033.0,1 min,33.5088687,-112.1119239,0,8,81.0,77.0,49.0,3.0,0,3,2,1,1,0,AVERAGE,13,34,94,21,6,akokEf|gkTa@Ge@CgBO{AMq@EMG
1033.0,1 min,33.5094424,-112.1122889,0,8,81.0,77.0,49.0,3.0,0,2,0,0,0,1,AVERAGE,13,34,94,21,0,muokEnzgkTCDABC@A@C@G@K@KBIBE@A@IBIFIHA@OP
1033.0,2 mins,33.5094555,-112.1177012,0,8,81.0,77.0,49.0,3.0,1,0,1,1,0,0,AVERAGE,13,34,94,21,9,_yokEx|gkTGFEHGFEF?j@@h@DjE?P@n@@H@DFP@V?x@@vAAdB?d@?d@@jA?b@?v@?hBAb@
1034.0,1 min,33.4182544,-112.0345131,0,8,84.0,59.0,21.0,0.0,1,0,0,1,1,2,AVERAGE,13,33,43,15,6,qh~jEhxxjTz@Eb@CJAn@CZCJAFADCDAb@Ur@?
1034.0,2 mins,33.4201807,-112.0476509,0,8,84.0,59.0,21.0,0.0,1,1,1,1,1,0,AVERAGE,13,33,43,15,24,a_~jEtvxjTGtAAx@CrBAfBC|IGfB?vA@nA@pBJtA@LLhAJhABT?J@b@?x@I`EC`@ARC^Eb@?FIb@I`@IXADQj@Sd@o@hAKTaCdEYf@ABgAlBMVCDCFAFCL?FAB?L?V?TF~@
1034.0,1 min,33.4277445,-112.0477217,0,8,84.0,59.0,21.0,0.0,0,1,0,3,1,0,AVERAGE,13,33,43,15,30,ck~jExh{jT_DN]@_BFa@@sABs@?I?O?K?_B?QAW@O?S?]AuA?]?{@?O?sC?yA?MMyB?oAAcA?C?A?U?M?y@?
1034.0,1 min,33.4278251,-112.0497544,0,8,84.0,59.0,21.0,0.0,0,2,2,1,0,2,AVERAGE,12,34,43,15,6,kz_kEfi{jT?b@IfEGhD
1034.0,16 mins,33.6194598,-112.1164841,0,8,84.0,59.0,21.0,0.0,0,0,3,0,0,1,AVERAGE,13,34,43,15,62,}z_kE|u{jTFVFhC@dA@nBAhA?F?DA\?LEx@GvAKzAGp@IdACZG|@CX@DDNGp@SfC_@rEStCUdCYjDC`@w@zJIzAGhACh@Cl@AZA^CrA?v@?d@?DB|AB|AFpAB\B`@?JBP@ZFj@Fv@Hv@LfAHr@TrBDh@@LJ`AH`A@VL`CDrC@pD?`A?F?HC|@AFMhDSlECr@AJATAj@o@nNIfBCz@[`HMxCU|FCh@SzECt@AXGpACj@A\ALC`@?FSbEWhGIvBAb@Ab@Ab@E|C?D?D?J?r@AjB@`BBtBBhA@\H|B@T@V@F@d@TdF@\Bh@FpALhDBr@\|HBh@T`GBj@@^J`D@TFvC@`@?J?P@\?|@B`D?P@X?h@@^?t@?j@?DAb@?REx@G|@Kv@YhB]vAc@vAELa@z@]t@Wb@OXGLKJ_BjBKJ]\e@^u@d@a@V[P}@^a@Ne@Nc@Jo@Lm@Hc@FyAFoHV_AFkADqABY?c@@i@@U?W?mB?_@?kA?A?{B?iC@uA@eCAgB@u@?WAK?I?qABiI@iB@m@AmB?i@?e@@kCAwA@g@?GAwAAA?_@?s@@iB?kE?S?[?q@BsAAeDA{@CwSIsHC}BAg@?kJEQ?eAAwDFI?sABk@Bg@Do@FYD}@JI@[DKBQBWDg@Hi@JWDUDA?SDODE@QB}@RWFA?ODa@HQFMBQDYHMBGBSFWF_@LSFoDlAg@PKDMDA?KDMDA@uBt@ODuAf@]JiBh@w@XaCx@SHoC`AE@YJkAb@eBj@SHa@LqA^uA\mAXqAVkATeBVeAJWBI@sAJ_BJ_@@uBHuBDgDCO?W?kH@{G?wA?_@A_B?aFAeCA[?cB?uA?SA[C_UCaAAaECkEFUAw@?wA?mA?m@?q@Ag@@oAAgA?u@?y@?QAyBCc@?S?e@?MAU?e@?E?E?c@?E?M?s@?E?O?M?qJE{CCqECcA?W?yAAs@AgAAwCI{BEkJYmEIg@Ai@AoBGoDKWAI?w@Ci@Ce@A_BEc@Aq@AkAAE?eACM?A?[?[Ai@?e@AM?W?e@?_EAqB?e@?}D?wIAkJAmJCgJAmC?gA@c@?c@?gA?sA?cCAoCAA?_@?m@?[?qC?mC?yGBcD?sM@c@?i@?_A@{A?iDBmCAu@?gH@eD?M?[A_@?cB?sB?gBAE?eA?q@?E?C?E?E?K?C?s@@sA?_H@wG?_V@}@@yG?eC@kFCMBI@S?iB?Q?c@@c@?c@?_A?Y?gE@c@?c@?c@?c@?K?A?Q?A?A?I?A?aBAU?M?c@@o@?{@@oBHgBLsAN{AVkAVm@N[Fa@FIFKDGBSHYJk@Re@Po@Va@ROFa@T{Ax@wDpBQHYPaEvBc@Tk@Xa@PkAf@y@Zg@P[Ji@PoA`@s@ReAVu@Nk@Ls@NG@c@FeAN}@LgALk@DWBK@g@Di@Bw@FM?[@I?E?a@@o@@W@kA?G?eAAA?{DIkBGoBGYAi@AGAU?_@A_@CeFQiEKgEG}BAqCAeA@y@@uA?gAAc@?{@?gGA{D?iFAa@?W?K?k@A{FCiF?cICeDAgJ?cA?wGAwBAk@?aICuFAuF?kAAo@AY?Q?O?Y?mEAsBAiB?{AAs@?aA?e@A}A?o@?{ICE?[?G?sCAcCAA?qB?[Aq@?yEAuA?a@CmMEO?sHCW?Q?E?C?A?W?cTGaLA_@Ai@?_C?a@?_BAS?e@?aB@cBA
1034.0,1 min,33.6229155,-112.1162015,0,8,84.0,59.0,21.0,0.0,3,1,2,2,1,1,AVERAGE,12,34,43,15,12,shelE~vhkTKICAEAg@@i@?cCAiAA]AUAYAE?YAWAqBKe@CQAE?k@EGASC
1034.0,1 min,33.6252839,-112.1159563,0,8,84.0,59.0,21.0,0.0,0,1,0,1,1,0,AVERAGE,12,33,43,15,12,g~elEfuhkT}AKeAGQAoCMc@CcBGI?
1034.0,2 mins,33.6255643,-112.0965639,0,8,84.0,59.0,21.0,0.0,2,1,2,1,2,2,AVERAGE,13,34,43,15,33,_mflEvshkTAyFAeC?gB?gC?wB?S?}DAgD?_B?}BAaD?}@Ao@AcB?[CgAGsEUeSAk@CaCAk@?MAu@?[CiA?k@Ae@Am@?[Ja@?iB@q@?Q?cCAcB?uB?I?WAa@Ac@
1034.0,3 mins,33.6375327,-112.0656091,0,8,84.0,59.0,21.0,0.0,2,0,0,0,0,1,AVERAGE,12,34,43,15,42,wnflEnzdkTEi@S_CAECa@U{BMsAQoBG{@Gk@?Cw@qI[oDOcAAMOm@Mk@Qg@Oe@]u@[m@]i@_@i@CCY[i@i@c@[UQQK}@e@u@W_@MyA_@a@Ia@KiCo@w@Ww@_@WOEEq@e@YU[[QSSU]k@_@q@GIO[[w@K]Sq@Oq@Mu@Gg@Eo@E}@Aq@?iAAyI?i@?i@?U@_AAeB?mC?m@A_AA_BA}@EeAEs@Iy@MiAACKs@Ke@EUQy@S{@Oi@EMQk@Sg@m@wAyCqFg@{@KSkBiDs@qAuAcC_AmB]u@M[Qe@Sm@Sy@UeA?CW_BKy@OeBG}@Ew@A]?UC{C
1034.0,1 min,33.6313731,-112.0655748,0,8,84.0,59.0,21.0,0.0,3,0,0,0,1,0,AVERAGE,12,33,43,15,24,qyhlE`y~jTjAAlAAj@?tA@nB?t@AfB?hAAb@?`C?lBAtG@p@A
1034.0,1 min,33.6312991,-112.0647837,0,8,84.0,59.0,21.0,0.0,0,3,0,0,3,0,AVERAGE,13,34,43,15,0,asglExx~jTHILMFEGcAI{@
1034.0,1 min,33.6304887,-112.0647863,0,8,84.0,59.0,21.0,0.0,2,0,1,1,0,0,AVERAGE,12,33,43,15,0,srglEzs~jT`D@
1034.0,1 min,33.6305693,-112.058383,0,8,84.0,59.0,21.0,0.0,0,2,1,1,2,2,AVERAGE,12,33,43,15,24,qmglE|s~jTK{BCaAAU@mECyE?q@?UD[VgABQ@IBc@AUAOG[SaACYAQ@U?uA?}B
1034.0,1 min,33.6290211,-112.0583779,0,8,84.0,59.0,21.0,0.0,1,2,1,3,5,0,AVERAGE,12,33,43,15,6,anglEzk}jTrD?`C?
1034.0,1 min,33.6290188,-112.0595212,0,8,84.0,59.0,21.0,0.0,0,1,1,2,2,2,AVERAGE,13,33,43,15,0,kdglEzk}jT?h@?vA?h@?v@
1034.0,1 min,33.6280779,-112.05927,0,8,84.0,59.0,21.0,0.0,1,1,0,1,3,0,AVERAGE,13,33,43,15,0,kdglE~r}jT\AD?VAJCTCh@MVIZM
1035.0,1 min,33.4447187,-111.9483313,0,8,37.0,59.0,6.0,7.0,0,0,1,0,1,1,AVERAGE,12,33,50,54,0,kackEfygjTcBxA
1035.0,1 min,33.4445754,-111.9485754,0,8,37.0,59.0,6.0,7.0,2,0,0,2,3,3,AVERAGE,13,33,50,54,0,odckE`|gjTZp@
1035.0,1 min,33.4487594,-111.9520537,0,8,37.0,59.0,6.0,7.0,1,1,1,2,2,1,AVERAGE,12,34,50,54,24,scckEr}gjTcBrAg@b@GFyAlAo@f@EBCDCFCJmA|@c@ZC@wB|AeE|C{@l@c@Z
1035.0,2 mins,33.450986,-111.9682707,0,8,37.0,59.0,6.0,7.0,2,1,2,2,0,0,AVERAGE,12,33,50,54,30,w}ckEhshjTm@d@UPe@b@a@d@c@j@U^W`@OXUb@Wn@Ob@CJK\{@dDK^I`@CHEVKh@E^G`@ANC\?JCf@Cx@?L?r@?t@?L?p@A`D?h@?nD?xBApC?jB?dC?zA?~B?X@vAB`ABnA@p@@~@BpC?zA?dAAV@^ETA@?n@?j@ChC
1035.0,1 min,33.4546738,-111.9695816,0,8,37.0,59.0,6.0,7.0,0,3,2,2,2,0,AVERAGE,13,34,50,54,18,ukdkEtxkjT[Ak@@_@BA?]Da@H[HQFu@XcDxAMFC@]N]LKBMBe@Lo@NQD_AP]D
1035.0,1 min,33.4551428,-111.9698126,0,8,37.0,59.0,6.0,7.0,2,1,0,0,0,0,AVERAGE,13,33,50,54,0,ubekEz`ljTKHEBI@SDQDULEB
1035.0,3 mins,33.4621807,-112.0229705,0,8,37.0,59.0,6.0,7.0,0,3,1,1,1,1,AVERAGE,12,34,50,54,62,seekEhbljTCJCFAHAF?LAN?F?n@Ad@?FEl@E^?DKn@Kd@YdAOf@I\GZKd@Kh@?BId@EVCNe@jDG`@U~AWxAAREb@Cf@EVEXMt@ETgApGKp@YfB?@]rBO~@y@bFOz@QlASvAM~@It@ALCNE^E\UdCCTCVATADCh@AHARCXAVAVKnCCn@ARAZG~ACn@IzB?FAX?@?@?BAF?@AV?FCh@GhBSlFQpEAf@EfAE~@?NETMjDMlDKtCG`BEpAEfA?@EtAOzECb@?DAfAAvA?L@x@@hADdBH|B@`@Bt@@h@RtFDlCF~B@dB@xB?~AC|AAb@EdAEpAMbCGx@]|DW`CO`AEXGXW|AGVUlAw@`EOt@ShAAFe@fCS`AMh@?@I\?@ADGXOv@EXWvAMp@Kr@[pBM~@[dCGp@OrAGr@Ix@MhBGr@EZEv@K`CIzBEjCA|CAhA?fE?lA
1035.0,1 min,33.4625141,-112.0289196,0,8,37.0,59.0,6.0,7.0,0,2,1,0,1,0,AVERAGE,13,34,50,54,18,sqfkEpnvjTKbA?z@AnFQ~GE~AA\KlCCh@GfBAb@?XAZ@\
1035.0,9 mins,33.5115239,-112.030151,0,8,37.0,59.0,6.0,7.0,2,0,1,0,2,1,AVERAGE,13,34,50,54,23,usfkEvswjTCx@?Z?tA?H?F?FAFAFCFCDEFEBEBEBG@E?}@?_A?C?cAPm@CyA@[?y@?k@?{@?O?}@?iAA_@?i@?_@?M?s@?_A@kA@W?E?m@?a@?_A@_@?A?m@?cA?M?uD?kDCI?yA@cDCkB?gB?q@?[?cA?sBAsD?uD?sAAs@?I?_@AoB@i@?C?a@?[?kCAe@?U?Q?m@?[?c@?}B?k@?Y?}@?Y?q@?_@?aA?W?Y?_@?U?mA?oB@cCAq@?G?gB@gAAiB?]?i@?Y?YAM?K@gA?]?_A?O@]?_@?O?Y?aA?sBA_C@s@AiA?kB?{A@yA?e@?u@?yAA{A?UAcA?[?a@?S?S?[?s@?{@?s@?Y?U?_@@s@A]?yA?w@?c@?]?y@?m@?m@?sA?qA?eA?[?cB?{C@[?iA?cA?}B?gB@WAm@?yA?y@@S?]?mA?U@y@A[?[@C?gA?q@?UAkA@iA?gADMIA?CAoBCa@CYAe@?cBCYAqBAe@@yBBiB@wA@QAs@?c@?
1035.0,1 min,33.5115203,-112.0298967,0,8,37.0,59.0,6.0,7.0,0,3,2,0,1,1,AVERAGE,13,33,50,54,0,_fpkEl{wjT?q@
1035.0,1 min,33.5106653,-112.0298999,0,8,37.0,59.0,6.0,7.0,2,2,1,0,1,1,AVERAGE,13,34,50,54,0,_fpkEzywjTX?nC?
1036.0,1 min,33.4182544,-112.0345131,0,3,24.0,88.0,13.0,3.0,1,3,1,1,2,0,AVERAGE,12,34,87,70,6,qh~jEhxxjTz@Eb@CJAn@CZCJAFADCDAb@Ur@?
1036.0,1 min,33.4188229,-112.0300936,0,3,24.0,88.0,13.0,3.0,0,0,0,0,1,2,AVERAGE,13,34,87,70,18,a_~jEtvxjT@a@?e@CkA@eB?}@B{ECY?OIe@ES?AOc@Ue@OUIQK]Ig@EWEi@
1036.0,4 mins,33.4409888,-112.0343551,0,3,24.0,88.0,13.0,3.0,2,0,1,1,1,1,AVERAGE,13,34,87,70,26,sb~jE`{wjT}BJcBHsDPIGE?G?G?I?cBF{AF[BgA@c@?O?yAAm@?aA?[?QAgB?g@?c@?_AAa@?SA_A?A?gA?M?aDA[?W?U@S@WDWD[HSHUHSHUJOHSJQNKJMNMPMNMTKRKRITGTITIZEVGVEXETG\Il@GZEVGTERGNCFGPKRIPEFILKPMNMLA@ONQNa@\eA\SFOBA?OBS@a@@W?Q?}G?gA?sC?sCAuB?g@?o@?S?kAAgA?]?qFAuC?wC?SAq@?M?YB[?UAUCSCUEUGUGMG
1036.0,1 min,33.4413391,-112.0366699,0,3,24.0,88.0,13.0,3.0,0,1,1,1,2,2,AVERAGE,13,34,87,70,6,embkEvuxjTKEMZIXGPCJCHAFCLAHId@?X?RAj@?T?N?tA?j@?L@N?N
1036.0,1 min,33.4466982,-112.0365733,0,3,24.0,88.0,13.0,3.0,0,0,2,4,0,2,AVERAGE,12,34,87,70,24,kobkEddyjTCAC?GAIAM?M?u@?gA?{A?O?g@A_AC]AO?Q?MAM?K?M?O@A?O?W?QAq@E{@CQ?iAC_@?_AAG?{@?Y?c@@G@C@A@EDe@A
1036.0,2 mins,33.4513065,-112.0363824,0,3,24.0,88.0,13.0,3.0,1,1,1,0,1,1,AVERAGE,13,33,87,70,9,{pckEpcyjTc@?O?SA]?UAG?w@AE?kBAG?W?q@@gABgCDyAI{@GgAIkBM
1036.0,1 min,33.4623457,-112.0374311,0,3,24.0,88.0,13.0,3.0,1,0,3,0,1,1,AVERAGE,12,34,87,70,48,umdkEjbyjTKCE?A?MAc@C]CE?c@CYCI?WAKAc@A}@Cs@@q@@A?c@BI?YBK@o@FI?c@DO@SBg@DQBI@M?g@DSFgA@gA@gA@kA@c@@kCBc@@A?a@?c@?gA?Q?Q?K?AAUAc@CY@mACi@A_@?{@B_@Da@BQDe@H{@RA@E@k@Tq@ZIDA?cA^WJKDQFEBQD
1036.0,1 min,33.4653415,-112.0379886,0,3,24.0,88.0,13.0,3.0,2,1,1,0,1,2,AVERAGE,12,33,87,70,12,urfkE|hyjTEFEBC@CBi@VUJSHSFSHSFUDUDSDUBm@FM?eAB_BAK?{ACA?A?ME
1036.0,2 mins,33.5010583,-112.0435686,0,3,24.0,88.0,13.0,3.0,0,0,4,0,1,0,AVERAGE,13,33,87,70,75,kegkEllyjT}@?K?E?S?K?AAC?I?A?E?[?QAE?U?WAI?E?O?M?O?S?S@O@E?Q@U@WBE@I@}@L]DQB}@LYDcCZw@D_ADa@?sEAk@?aD?uC@w@?{B?cA@oCAkAEoACWAqEOkBGqBGQA[Ak@Aq@AiB@W@c@@C?_AFi@D]Be@FUBI@q@Hi@H{@NeATKBUFe@L{@Vg@NYJa@NE@C@A?WLuAn@IDgAj@y@d@y@b@QJmAn@IDKDC@IDA@MFy@^MFMHMFOFkAl@E@eCjAe@R_@NkAl@SHA?YNc@RwAp@EByAn@aBt@iAd@a@POFa@NODy@Tm@Nk@JmARk@Ho@Hm@Dk@@u@B{@@y@AiAAa@?sAC{ACk@AC?e@AE?A?[?wACgACc@Aw@A}AGaBE}@CoAE_@AkAAQAoA?oAAmC?y@?g@?y@?e@?
1036.0,1 min,33.5055715,-112.0432025,0,3,24.0,88.0,13.0,3.0,1,0,0,1,2,0,AVERAGE,12,33,87,70,18,sdnkEhozjTWKQEU?y@?i@AK?k@?S?aAEq@EgBE[C{@Cm@A{BIWCKCQCG?C?c@?qAC
1036.0,1 min,33.5056221,-112.0388626,0,3,24.0,88.0,13.0,3.0,2,0,2,0,0,1,AVERAGE,13,33,87,70,12,y`okE~lzjT?SCmCAi@?wAA}@As@?q@?kBAyA?{A?mA@k@
1036.0,1 min,33.5098212,-112.0388648,0,3,24.0,88.0,13.0,3.0,0,0,2,1,0,1,AVERAGE,12,34,87,70,18,caokEzqyjTQ@_B?YAg@?{@?iB?eC?eA?uA?{@?_@?e@@iAA
1037.0,1 min,33.4393101,-112.212466,0,2,40.0,64.0,4.0,3.0,1,2,0,2,1,1,AVERAGE,13,34,4,17,12,wbbkEr|zkT@dI?j@?tA?h@?vA
1037.0,1 min,33.4372077,-112.2124743,0,2,40.0,64.0,4.0,3.0,0,0,1,3,1,1,AVERAGE,13,33,4,17,6,ubbkE|n{kTb@Ar@?zA?~@AhA?`@@R?n@@
1037.0,4 mins,33.4369141,-112.1865678,0,2,40.0,64.0,4.0,3.0,1,0,0,0,0,1,AVERAGE,12,34,4,17,22,quakE|n{kT@a@?mG?}@?kD?sF@c@Ay@@aOCcC?k@?w@?_C@iA?]@oB?y@?w@BiE?aE@kJ@iDDeI?eBBwJB_K?c@?k@?kDHg@Dw@NmJ?kA?wB@k@?[
1037.0,1 min,33.4382973,-112.1865467,0,2,40.0,64.0,4.0,3.0,2,1,3,1,0,2,AVERAGE,13,33,4,17,6,usakE`mvkTk@?kDAc@AY?
1037.0,1 min,33.4568533,-112.185216,0,2,40.0,64.0,4.0,3.0,2,2,1,1,0,1,AVERAGE,12,33,4,17,78,k|akE|lvkT]H]DW@kBHQ@c@@a@Bg@B_@Bu@DK@E?a@B[@I@eADS@K?C?S@c@@s@BsAFG?kBAc@?E?K@g@H_AIMAA?cAOWCKAKAOAc@IiBYKAkCc@IC_B[WGIAyCg@{BWQCeAIc@Ec@Ec@CGAmBEiDEc@?O?OAK?c@?cA?C?k@AE?g@Ac@?c@Aa@AA?a@?A?a@Ac@AkCGiAEc@CC?sAIQ?CA_@AeAGgAEEA[AYAIAiE]
1037.0,1 min,33.460163,-112.1848768,0,2,40.0,64.0,4.0,3.0,3,0,2,2,1,0,AVERAGE,12,33,4,17,12,ipekErdvkTaDEQAQAQAQAQ?IAG?QAQAQAOAS?SAQAOAUA_DYaAI
1037.0,1 min,33.4626471,-112.1773023,0,2,40.0,64.0,4.0,3.0,1,0,0,1,0,0,AVERAGE,13,34,4,17,30,_efkEnbvkTGA_A]MGSIg@SWQMKo@g@o@q@ACW_@OSGMS]Sg@Qe@AEKa@I[EQIu@CKGe@?CEi@?CAe@A]?MAi@?M?]?i@?sB?MCuA?a@?I?i@?gAAy@C{CEc@E[Wm@
1037.0,7 mins,33.4618138,-112.0439262,0,2,40.0,64.0,4.0,3.0,2,1,2,0,1,1,AVERAGE,13,33,4,17,66,qtfkEbstkTDaA@c@D_CCiEAwA@_OAi@EqE@aG?cA?A?k@?i@BoC@{A?S@oBDkB@iA?E@k@@g@DuBDcBNmH@i@FaC@i@FsCHaDPmHBuANwGHyD@[DyB@G@i@DaCDuA@_@?IHkD@k@DsBBi@@a@@g@FiDD}C@]@[?M@uABuA?k@@k@?u@@wB?sA@yCA_E?i@?AAmAEmE?{@Ag@Ae@A{@Ak@Au@?UAYEoACu@O}CKmAM}AGq@Gc@Go@E]Iu@MkAAGOsACSSoBKoAGu@C[?AImAGsACi@Cw@?g@AK?a@Ac@?cB?a@@s@@aA@i@@[Bs@@YF}@Bi@@WD]Do@d@_FHy@VyBHaAHcAPqCDoAB_@NkF@k@@wABgE@_C@uD?yA@m@Ai@?cA@gCBcD?k@@uA?k@?C?e@?wB?iA?a@?Y@[?I?O?yA?yA?a@BiD@g@?cB?eB?i@?i@?gA?gADoL?i@?k@@{B?o@?i@@k@?i@?k@@uA?i@?k@?k@@Y?A?M?wB?E?c@@wC?[?]?Q@uB?uA@Q?_@?Q?W?k@?o@@_@?I?uB@_A?[?S?qD?Y?E?G?sAAkBAqB?QD{@?sC?iD?i@?I?a@Ay@@eA?sAAaB@]Ay@?g@@aA?SAq@?oDAiEBgB?E@i@@i@@SDu@?A?CB{@FwARgEDu@DaA@Q?ER_EFeAPgDJcB@_@PuDPcDBuBQmC?KIuBAICo@G_AAIOiBWiCC_@OkBAEKmBGqB?WEy@A_@CuB?}C?E?EA_D?mB?G?g@?G?cC?G?S?A?A?A?C?E?_@?C?C?G?I?M?A?GC}@?a@Ky@AG?AAGAOAIIu@I_@Mw@OiAw@_IAWAS?AAe@Cc@A]EeAAu@?kA?s@?[DaADmALgEBo@@_@@C?M@]@M?C@U@c@@Q@g@LqDD{AFcBJmEBaA@{@@c@BsC?M@_A?cA@cH?oD?W@qB?_BAoB?qAC{BCiAAg@?OCaAAS?Q?QKeEAaAAaA?QA}C@iD?Q@sA@cC@y@?Q?S?AB}ECiGBmD@yB?iA
1037.0,1 min,33.4617253,-112.0363198,0,2,40.0,64.0,4.0,3.0,0,0,0,2,1,0,AVERAGE,12,33,4,17,24,iofkEpqzjTJM@E@E@IFy@LoANwA\gDBE?C@CBSJcA@ODm@D}@@o@?k@AgAEeA?IAQ?IEa@?C?AA??IIq@COCe@ACAKAMEe@Ca@ACAO?GCUGk@CYE]AOGo@Iy@IaA
1037.0,1 min,33.4619502,-112.0304431,0,2,40.0,64.0,4.0,3.0,1,2,1,1,1,1,AVERAGE,13,33,4,17,18,ynfkE~ayjTEo@Iu@C_@AQEs@Eq@Cu@Ag@AIAu@Au@?I?i@?k@?IAkAAmHAmC?a@@MDc@
1037.0,2 mins,33.4590256,-112.0008163,0,2,40.0,64.0,4.0,3.0,0,0,2,2,4,0,AVERAGE,13,33,4,17,51,epfkEf}wjT?_A?_A?gC?sH?I?U?K?uA?k@?_@?K?cC?k@?gGBiC?kD?}B?}A?i@@iC@u@BmAF_CFcBTkEHcA@KHgA@IPkBP_BTuBRwAr@oE?A`@{BTiABMH_@@IH]XaBNy@P_AJi@l@cD\cBBUJg@\oBPkA?ALy@Fg@D_@Fe@Fk@J}@L{ADg@Ds@HiADy@FgBBoA@{@@iA@uA?o@?k@?CAs@Au@EgBIaCIqC
1037.0,1 min,33.4586558,-111.9953023,0,2,40.0,64.0,4.0,3.0,1,1,0,1,3,0,AVERAGE,13,33,4,17,18,}}ekEbdrjTJYBIBO?MA{B?_CA_BAo@@]?}@?{@@]@]Ba@HuAPcC@OHuABe@De@
1037.0,1 min,33.4635579,-111.9950993,0,2,40.0,64.0,4.0,3.0,1,0,0,0,0,1,AVERAGE,12,34,4,17,24,s{ekEraqjTB]mCEm@A]A}DEq@A]AA?A?A@KHmAAkBEwAAi@?u@?a@AS@S@I?WD
1037.0,1 min,33.4663878,-111.9955788,0,2,40.0,64.0,4.0,3.0,1,0,1,0,2,2,AVERAGE,12,34,4,17,12,gzfkEj`qjTs@L[FcAXKBo@NA@SDOBMBMBI@QB[BW@Y?U?SAm@?iAAW?
1037.0,2 mins,33.4804244,-111.9954946,0,2,40.0,64.0,4.0,3.0,1,2,1,2,0,1,AVERAGE,13,33,4,17,30,}kgkEjcqjT_@?OAQ?[?]?I?_@Am@?e@?i@?[?kBA[?eA@cA?kA@a@?mAAuD?aB?aC?e@?w@?q@?iA?EAU@oB?{CAcCAwA@U?iE?S@{AAk@Ai@?G?K?iACY?gA?k@?Q?c@AK?a@?[Ac@?S?e@A
1037.0,1 min,33.4804245,-111.9961247,0,2,40.0,64.0,4.0,3.0,2,1,0,3,3,1,AVERAGE,12,33,4,17,0,scjkExbqjT?t@An@@V
1037.0,1 min,33.4806866,-111.9965274,0,2,40.0,64.0,4.0,3.0,2,1,1,3,2,1,AVERAGE,12,33,4,17,0,scjkEvfqjTa@?C@C@C@C@?@AB?J?@Aj@?H
1038.0,1 min,33.4219888,-112.0017662,0,9,9.0,73.0,20.0,7.0,0,0,2,2,1,0,AVERAGE,12,34,17,27,0,sv~jEpirjTDN
1038.0,1 min,33.4217489,-112.0016427,0,9,9.0,73.0,20.0,7.0,1,1,0,0,1,1,AVERAGE,12,34,17,27,0,mv~jE`jrjTn@Y
1038.0,2 mins,33.4126306,-112.0103545,0,9,9.0,73.0,20.0,7.0,0,0,0,1,0,1,AVERAGE,12,33,17,27,24,}t~jEfirjTFRJ^HTP`@HTDFHNFLTd@TZLPVZf@h@\X\X|CrBbAn@v@l@bA~@|@z@DDp@x@r@~@t@fA^j@HN`@r@JPvBhDJPZ`@JJNTTTTTZTTRVPDBVPb@TRHfAf@PFjCjAz@^VNb@Tn@ZjBbA
1038.0,2 mins,33.4266145,-112.0292604,0,9,9.0,73.0,20.0,7.0,3,0,0,1,1,0,AVERAGE,13,33,17,27,45,}{|jEt_tjTMf@Mb@Qh@GXCFOd@?@Md@CJELCJGRM\KZKXUj@Sb@KTCDGNc@v@S\GLQVW\MROTQRY\_@`@QPQNKLIFEDCHWd@{AnAA@cCnBeBtAwAhA}AnAk@b@SPSNkBxAuAfAs@j@k@d@]\c@\c@Zc@^GD[Xc@\c@\a@\a@^a@^A?_@^c@b@a@`@_@`@a@b@STIH_@b@KLSVEDY^_@d@]d@[d@]f@W`@CDSXIL[f@GJQZ[h@Yh@Yj@Wf@Yj@Ud@Wh@Uf@Uf@Uj@Qf@Sf@GNKZQh@Qh@Qj@Qj@Ql@[pA_@nAo@rDKx@Gt@
